6.870000000000000000e+02,-1.670000000000000000e+02,6.470000000000000000e+02,1.790000000000000000e+02,4.200000000000000000e+01,1.790000000000000000e+02
6.870000000000000000e+02,-1.670000000000000000e+02,4.910000000000000000e+02,-1.770000000000000000e+02,4.000000000000000000e+01,1.790000000000000000e+02
7.100000000000000000e+02,-1.880000000000000000e+02,4.760000000000000000e+02,1.740000000000000000e+02,4.000000000000000000e+01,-1.780000000000000000e+02
6.840000000000000000e+02,-2.260000000000000000e+02,4.760000000000000000e+02,-1.740000000000000000e+02,4.200000000000000000e+01,-1.780000000000000000e+02
6.490000000000000000e+02,-1.870000000000000000e+02,4.610000000000000000e+02,-1.740000000000000000e+02,3.100000000000000000e+01,-1.790000000000000000e+02
6.490000000000000000e+02,-1.870000000000000000e+02,5.250000000000000000e+02,-1.740000000000000000e+02,4.000000000000000000e+01,-1.780000000000000000e+02
6.310000000000000000e+02,-3.150000000000000000e+02,5.250000000000000000e+02,-1.740000000000000000e+02,4.000000000000000000e+01,-1.740000000000000000e+02
6.530000000000000000e+02,5.300000000000000000e+01,5.250000000000000000e+02,-1.730000000000000000e+02,4.500000000000000000e+01,-1.740000000000000000e+02
6.530000000000000000e+02,5.300000000000000000e+01,4.840000000000000000e+02,-1.760000000000000000e+02,4.300000000000000000e+01,-1.720000000000000000e+02
7.710000000000000000e+02,6.300000000000000000e+01,4.980000000000000000e+02,-1.780000000000000000e+02,5.500000000000000000e+01,-1.730000000000000000e+02
7.000000000000000000e+02,4.600000000000000000e+01,4.840000000000000000e+02,-1.790000000000000000e+02,4.200000000000000000e+01,-1.750000000000000000e+02
7.000000000000000000e+02,6.100000000000000000e+01,4.840000000000000000e+02,-1.700000000000000000e+02,3.700000000000000000e+01,-1.660000000000000000e+02
6.430000000000000000e+02,6.100000000000000000e+01,4.840000000000000000e+02,-1.700000000000000000e+02,4.100000000000000000e+01,-1.640000000000000000e+02
7.510000000000000000e+02,-9.600000000000000000e+01,5.940000000000000000e+02,1.760000000000000000e+02,4.900000000000000000e+01,-1.720000000000000000e+02
7.510000000000000000e+02,-9.600000000000000000e+01,4.050000000000000000e+02,1.750000000000000000e+02,3.900000000000000000e+01,-1.730000000000000000e+02
7.510000000000000000e+02,-1.330000000000000000e+02,4.050000000000000000e+02,1.750000000000000000e+02,3.900000000000000000e+01,1.670000000000000000e+02
7.510000000000000000e+02,-1.330000000000000000e+02,4.050000000000000000e+02,-1.790000000000000000e+02,4.800000000000000000e+01,1.700000000000000000e+02
7.510000000000000000e+02,-1.330000000000000000e+02,4.340000000000000000e+02,1.790000000000000000e+02,3.300000000000000000e+01,1.700000000000000000e+02
7.510000000000000000e+02,-2.560000000000000000e+02,4.340000000000000000e+02,1.780000000000000000e+02,3.300000000000000000e+01,1.600000000000000000e+02
7.270000000000000000e+02,-2.550000000000000000e+02,4.860000000000000000e+02,-1.740000000000000000e+02,3.200000000000000000e+01,1.480000000000000000e+02
